date,name,visitors,store,hfb_no,hfb_name,transaction_date,market_area_no,created_net_quantity,created_sales_net_amount_euro,unique_transaction_identifier,avg_time,visitors_daily
2025-05-15,HFB15,2794,445,15,Eating,2025-05-15,445,3235.000000000,8005.803366400,522,1.74,4068
2025-05-15,HFB18,3424,445,18,Home organisation,2025-05-15,445,3624.000000000,9097.338320000,943,3.0,4068
2025-05-15,HFB16,2218,445,16,Decoration,2025-05-15,445,2285.000000000,11093.910060800,686,2.85,4068
2025-05-15,HFB05,2143,445,05,Beds & Mattresses,2025-05-15,445,277.000000000,21256.931382400,65,3.32,4068
2025-05-15,HFB11,3400,445,11,Bed and bath textiles,2025-05-15,445,2891.000000000,27251.234416000,445,2.23,4068
2025-05-15,HFB06,3365,445,06,Bathroom & Water,2025-05-15,445,620.000000000,10701.178857600,317,2.24,4068
2025-05-15,HFB09,2209,445,09,Children's IKEA,2025-05-15,445,781.000000000,5974.495340800,252,8.22,4068
2025-05-15,HFB01,2611,445,01,Living room seating,2025-05-15,445,157.000000000,12983.287228800,55,4.33,4068
2025-05-15,HFB10,3416,445,10,Lighting & Home electronics,2025-05-15,445,1197.000000000,13170.105813760,390,2.71,4068
2025-05-15,HFB02,2655,445,02,Store and organise furniture,2025-05-15,445,332.000000000,5658.154835200,77,3.76,4068
2025-05-15,HFB08,2105,445,08,Dining,2025-05-15,445,223.000000000,5504.645216000,29,1.94,4068
2025-05-15,HFB07,2284,445,07,Kitchen,2025-05-15,445,1446.940000000,35352.259442360,207,5.24,4068
2025-05-15,HFB12,3287,445,12,Home textiles,2025-05-15,445,1070.000000000,8506.166076800,289,2.11,4068
2025-05-15,HFB03,2067,445,03,Workspaces,2025-05-15,445,126.000000000,6366.716787200,53,1.58,4068
2025-05-16,HFB09,2180,445,09,Children's IKEA,2025-05-16,445,787.000000000,5992.264006400,282,6.32,4156
2025-05-16,HFB08,1763,445,08,Dining,2025-05-16,445,165.000000000,8676.788960000,37,2.02,4156
2025-05-16,HFB15,3142,445,15,Eating,2025-05-16,445,3563.000000000,8665.647132800,549,2.37,4156
2025-05-16,HFB02,2250,445,02,Store and organise furniture,2025-05-16,445,436.000000000,11103.376972800,108,3.6,4156
2025-05-16,HFB16,2238,445,16,Decoration,2025-05-16,445,2272.000000000,11218.145075200,670,3.07,4156
2025-05-16,HFB03,1763,445,03,Workspaces,2025-05-16,445,144.000000000,9254.707526400,53,1.62,4156
2025-05-16,HFB06,3382,445,06,Bathroom & Water,2025-05-16,445,614.000000000,9949.214755200,317,2.5,4156
2025-05-16,HFB11,3450,445,11,Bed and bath textiles,2025-05-16,445,1141.000000000,11172.194140800,413,2.61,4156
2025-05-16,HFB14,2855,445,14,Cooking,2025-05-16,445,2239.000000000,7912.590694400,675,2.64,4156
2025-05-16,HFB01,2208,445,01,Living room seating,2025-05-16,445,110.000000000,12625.947712000,65,4.43,4156
2025-05-16,HFB10,3509,445,10,Lighting & Home electronics,2025-05-16,445,899.000000000,8325.566524800,340,3.35,4156
2025-05-16,HFB05,1813,445,05,Beds & Mattresses,2025-05-16,445,177.000000000,18017.281273600,86,3.22,4156
2025-05-16,HFB07,1907,445,07,Kitchen,2025-05-16,445,950.720000000,21682.741250520,214,5.34,4156
2025-05-16,HFB13,3509,445,13,Rugs,2025-05-16,445,235.000000000,6850.621635200,158,2.25,4156
2025-05-16,HFB12,3353,445,12,Home textiles,2025-05-16,445,1279.000000000,11183.044678400,307,2.64,4156
2025-05-16,HFB04,2002,445,04,Bedroom furniture,2025-05-16,445,875.000000000,18638.019411200,162,4.62,4156
2025-05-16,HFB18,3453,445,18,Home organisation,2025-05-16,445,3114.000000000,8141.253030400,906,3.37,4156
2025-05-17,HFB03,4202,445,03,Workspaces,2025-05-17,445,233.000000000,8453.588304000,104,2.54,7475
2025-05-17,HFB12,5550,445,12,Home textiles,2025-05-17,445,2280.000000000,19600.513072000,560,2.45,7475
2025-05-17,HFB10,5992,445,10,Lighting & Home electronics,2025-05-17,445,1823.000000000,18064.033254400,636,2.89,7475
2025-05-17,HFB11,5943,445,11,Bed and bath textiles,2025-05-17,445,2085.000000000,19950.351881600,755,2.38,7475
2025-05-17,HFB16,4331,445,16,Decoration,2025-05-17,445,4575.000000000,20464.041091200,1248,3.38,7475
2025-05-17,HFB08,4016,445,08,Dining,2025-05-17,445,160.000000000,6960.437814400,57,2.8,7475
2025-05-17,HFB13,5909,445,13,Rugs,2025-05-17,445,334.000000000,9375.301420800,233,2.15,7475
2025-05-17,HFB05,4144,445,05,Beds & Mattresses,2025-05-17,445,279.000000000,27154.671913600,129,4.15,7475
2025-05-17,HFB04,4317,445,04,Bedroom furniture,2025-05-17,445,1947.000000000,39718.574940800,284,5.28,7475
2025-05-17,HFB09,4682,445,09,Children's IKEA,2025-05-17,445,1303.000000000,10614.228912000,498,8.13,7475
2025-05-17,HFB07,4251,445,07,Kitchen,2025-05-17,445,1090.070000000,21500.849100920,296,7.0,7475
2025-05-17,HFB06,5957,445,06,Bathroom & Water,2025-05-17,445,1017.000000000,13359.342102400,550,2.39,7475
2025-05-17,HFB01,4835,445,01,Living room seating,2025-05-17,445,213.000000000,22247.316022400,107,7.56,7475
2025-05-17,HFB14,3780,445,14,Cooking,2025-05-17,445,4487.000000000,15810.398441600,1315,3.01,7475
2025-05-17,HFB18,6166,445,18,Home organisation,2025-05-17,445,5361.000000000,15846.663996800,1614,3.94,7475
2025-05-17,HFB15,4744,445,15,Eating,2025-05-17,445,5367.000000000,13957.359651200,994,2.07,7475
2025-05-17,HFB02,4818,445,02,Store and organise furniture,2025-05-17,445,919.000000000,20957.995430400,219,5.36,7475
2025-05-18,HFB03,4443,445,03,Workspaces,2025-05-18,445,255.000000000,11743.303812800,124,2.39,8770
2025-05-18,HFB01,5556,445,01,Living room seating,2025-05-18,445,254.000000000,22504.335400960,126,5.98,8770
2025-05-18,HFB15,5701,445,15,Eating,2025-05-18,445,5141.000000000,14892.253622400,1065,2.08,8770
2025-05-18,HFB18,6706,445,18,Home organisation,2025-05-18,445,5800.000000000,17446.936236800,1749,3.62,8770
2025-05-18,HFB12,6316,445,12,Home textiles,2025-05-18,445,2151.000000000,17527.914745600,560,2.67,8770
2025-05-18,HFB10,6478,445,10,Lighting & Home electronics,2025-05-18,445,1998.000000000,20235.597222400,689,3.0,8770
2025-05-18,HFB07,4775,445,07,Kitchen,2025-05-18,445,1373.680000000,26558.582337840,343,7.22,8770
2025-05-18,HFB09,5016,445,09,Children's IKEA,2025-05-18,445,1496.000000000,10102.870019200,587,7.74,8770
2025-05-18,HFB13,6559,445,13,Rugs,2025-05-18,445,375.000000000,10340.416688000,271,2.37,8770
2025-05-18,HFB16,4865,445,16,Decoration,2025-05-18,445,4822.000000000,22528.851061920,1303,3.89,8770
2025-05-18,HFB11,6522,445,11,Bed and bath textiles,2025-05-18,445,2323.000000000,22972.335836800,806,2.59,8770
2025-05-18,HFB05,4363,445,05,Beds & Mattresses,2025-05-18,445,313.000000000,30111.698288000,141,4.29,8770
2025-05-18,HFB08,4624,445,08,Dining,2025-05-18,445,186.000000000,10162.511564800,69,3.15,8770
2025-05-18,HFB04,4663,445,04,Bedroom furniture,2025-05-18,445,1544.000000000,27078.426860800,295,5.92,8770
2025-05-18,HFB14,4782,445,14,Cooking,2025-05-18,445,4691.000000000,16880.669254400,1382,2.66,8770
2025-05-18,HFB06,6803,445,06,Bathroom & Water,2025-05-18,445,1035.000000000,13146.627872000,567,2.74,8770
2025-05-18,HFB02,5319,445,02,Store and organise furniture,2025-05-18,445,875.000000000,19763.708070400,234,4.94,8770
2025-05-19,HFB08,1678,445,08,Dining,2025-05-19,445,126.000000000,6971.579641600,38,3.68,3367
2025-05-19,HFB10,2222,445,10,Lighting & Home electronics,2025-05-19,445,1042.000000000,9795.122556800,303,2.92,3367
2025-05-19,HFB12,2166,445,12,Home textiles,2025-05-19,445,1270.000000000,9588.598230400,278,2.74,3367
2025-05-19,HFB06,2382,445,06,Bathroom & Water,2025-05-19,445,599.000000000,10137.315014400,325,2.23,3367
2025-05-19,HFB07,1685,445,07,Kitchen,2025-05-19,445,1373.610000000,35209.664080360,199,10.1,3367
2025-05-19,HFB11,2210,445,11,Bed and bath textiles,2025-05-19,445,1221.000000000,10689.163161600,392,2.48,3367
2025-05-19,HFB05,1691,445,05,Beds & Mattresses,2025-05-19,445,128.000000000,12925.102131200,52,4.62,3367
2025-05-19,HFB02,1889,445,02,Store and organise furniture,2025-05-19,445,529.000000000,9974.993884800,83,5.13,3367
2025-05-19,HFB09,2053,445,09,Children's IKEA,2025-05-19,445,655.000000000,4735.422204800,244,9.15,3367
2025-05-19,HFB01,2010,445,01,Living room seating,2025-05-19,445,164.000000000,13750.179923200,58,5.37,3367
2025-05-19,HFB14,1833,445,14,Cooking,2025-05-19,445,1896.000000000,6912.083740800,644,3.79,3367
2025-05-19,HFB18,2281,445,18,Home organisation,2025-05-19,445,2924.000000000,7948.128025600,856,4.51,3367
2025-05-19,HFB13,2207,445,13,Rugs,2025-05-19,445,188.000000000,5128.007763200,132,1.81,3367
2025-05-19,HFB03,1473,445,03,Workspaces,2025-05-19,445,117.000000000,6547.753273600,40,2.76,3367
2025-05-19,HFB04,1866,445,04,Bedroom furniture,2025-05-19,445,900.000000000,12258.558704000,126,5.16,3367
2025-05-19,HFB15,2017,445,15,Eating,2025-05-19,445,2693.000000000,6829.503139200,492,2.2,3367
2025-05-19,HFB16,1294,445,16,Decoration,2025-05-19,445,2475.000000000,10411.709817600,644,3.86,3367
2025-05-20,HFB16,1435,445,16,Decoration,2025-05-20,445,1787.000000000,8774.079686400,492,3.5,3009
2025-05-20,HFB15,1862,445,15,Eating,2025-05-20,445,2185.000000000,5426.579603200,415,1.97,3009
2025-05-20,HFB07,1505,445,07,Kitchen,2025-05-20,445,1105.410000000,24438.096001200,160,6.99,3009
2025-05-20,HFB04,1488,445,04,Bedroom furniture,2025-05-20,445,888.000000000,17192.640416000,115,4.39,3009
2025-05-20,HFB05,1363,445,05,Beds & Mattresses,2025-05-20,445,125.000000000,12031.425638400,49,2.56,3009
2025-05-20,HFB10,2240,445,10,Lighting & Home electronics,2025-05-20,445,1149.000000000,9151.445363200,287,2.67,3009
2025-05-20,HFB06,2336,445,06,Bathroom & Water,2025-05-20,445,383.000000000,6451.846172800,199,1.75,3009
2025-05-20,HFB13,2281,445,13,Rugs,2025-05-20,445,128.000000000,3480.910720000,91,2.26,3009
2025-05-20,HFB02,1811,445,02,Store and organise furniture,2025-05-20,445,328.000000000,6988.620083200,78,3.8,3009
2025-05-20,HFB12,2078,445,12,Home textiles,2025-05-20,445,916.000000000,7163.539488000,227,2.25,3009
2025-05-20,HFB18,2204,445,18,Home organisation,2025-05-20,445,2080.000000000,6253.477955200,712,3.14,3009
2025-05-20,HFB14,1539,445,14,Cooking,2025-05-20,445,1401.000000000,4840.504928000,454,1.71,3009
2025-05-20,HFB01,1841,445,01,Living room seating,2025-05-20,445,103.000000000,9782.506076000,54,5.54,3009
2025-05-20,HFB03,1445,445,03,Workspaces,2025-05-20,445,102.000000000,6376.474988800,43,1.74,3009
2025-05-20,HFB09,1763,445,09,Children's IKEA,2025-05-20,445,513.000000000,3296.305936000,171,6.1,3009
2025-05-20,HFB08,1423,445,08,Dining,2025-05-20,445,120.000000000,4451.123555200,32,1.53,3009
2025-05-20,HFB11,2176,445,11,Bed and bath textiles,2025-05-20,445,1305.000000000,10475.065305600,339,1.91,3009
2025-05-21,HFB09,2367,445,09,Children's IKEA,2025-05-21,445,586.000000000,4491.976921600,240,6.89,4058
2025-05-21,HFB10,3035,445,10,Lighting & Home electronics,2025-05-21,445,766.000000000,7463.859065600,285,4.32,4058
2025-05-21,HFB18,2919,445,18,Home organisation,2025-05-21,445,2760.000000000,7682.326265600,857,2.47,4058
2025-05-21,HFB05,1789,445,05,Beds & Mattresses,2025-05-21,445,111.000000000,9576.083700960,55,4.46,4058
2025-05-21,HFB12,2792,445,12,Home textiles,2025-05-21,445,1213.000000000,9586.049446400,291,2.34,4058
2025-05-21,HFB04,1842,445,04,Bedroom furniture,2025-05-21,445,769.000000000,14351.547302400,125,6.41,4058
2025-05-21,HFB11,2918,445,11,Bed and bath textiles,2025-05-21,445,1170.000000000,10554.733011200,371,2.0,4058
2025-05-21,HFB01,2456,445,01,Living room seating,2025-05-21,445,127.000000000,13690.392732800,61,6.86,4058
2025-05-21,HFB15,2509,445,15,Eating,2025-05-21,445,2618.000000000,6449.807145600,523,1.46,4058
2025-05-21,HFB13,2987,445,13,Rugs,2025-05-21,445,169.000000000,4044.119161600,128,1.3,4058
2025-05-21,HFB03,1559,445,03,Workspaces,2025-05-21,445,115.000000000,4711.026700800,48,2.13,4058
2025-05-21,HFB06,2900,445,06,Bathroom & Water,2025-05-21,445,456.000000000,9967.930112000,255,2.8,4058
2025-05-21,HFB16,1513,445,16,Decoration,2025-05-21,445,2204.000000000,10086.703446400,629,2.16,4058
2025-05-21,HFB07,1641,445,07,Kitchen,2025-05-21,445,971.900000000,20602.090514880,168,8.01,4058
2025-05-21,HFB14,2254,445,14,Cooking,2025-05-21,445,2136.000000000,7410.043312000,648,1.68,4058
2025-05-21,HFB02,2191,445,02,Store and organise furniture,2025-05-21,445,497.000000000,9024.588742400,96,4.11,4058
2025-05-21,HFB08,1669,445,08,Dining,2025-05-21,445,63.000000000,2452.003030400,24,2.49,4058
2025-05-22,HFB16,2082,445,16,Decoration,2025-05-22,445,2596.000000000,10180.207408000,673,5.86,4384
2025-05-22,HFB12,2923,445,12,Home textiles,2025-05-22,445,1057.000000000,8395.476028800,284,2.65,4384
2025-05-22,HFB06,3201,445,06,Bathroom & Water,2025-05-22,445,527.000000000,7799.060572800,272,2.65,4384
2025-05-22,HFB01,2944,445,01,Living room seating,2025-05-22,445,117.000000000,10710.136012800,52,5.82,4384
2025-05-22,HFB02,2780,445,02,Store and organise furniture,2025-05-22,445,455.000000000,8689.969814400,116,4.47,4384
2025-05-22,HFB15,2661,445,15,Eating,2025-05-22,445,4447.000000000,10261.258739200,601,2.79,4384
2025-05-22,HFB18,3178,445,18,Home organisation,2025-05-22,445,3106.000000000,8439.242291200,949,3.68,4384
2025-05-22,HFB08,1991,445,08,Dining,2025-05-22,445,70.000000000,3139.228019200,28,2.39,4384
2025-05-22,HFB04,2325,445,04,Bedroom furniture,2025-05-22,445,921.000000000,18334.568470400,158,3.78,4384
2025-05-22,HFB11,3207,445,11,Bed and bath textiles,2025-05-22,445,1636.000000000,14749.885830400,444,2.69,4384
2025-05-22,HFB09,2605,445,09,Children's IKEA,2025-05-22,445,640.000000000,4017.684630400,254,7.97,4384
2025-05-22,HFB07,2100,445,07,Kitchen,2025-05-22,445,854.510000000,18911.322788680,179,6.24,4384
2025-05-22,HFB14,2303,445,14,Cooking,2025-05-22,445,2338.000000000,8171.911260800,692,2.64,4384
2025-05-22,HFB03,2008,445,03,Workspaces,2025-05-22,445,104.000000000,4228.141366400,45,2.2,4384
2025-05-22,HFB05,2031,445,05,Beds & Mattresses,2025-05-22,445,139.000000000,10983.511302400,69,3.79,4384
2025-05-22,HFB10,3292,445,10,Lighting & Home electronics,2025-05-22,445,1061.000000000,10208.316854400,341,3.54,4384
2025-05-22,HFB13,3264,445,13,Rugs,2025-05-22,445,199.000000000,4001.226768000,137,2.51,4384
2025-05-23,HFB03,1819,445,03,Workspaces,2025-05-23,445,317.000000000,12990.132534400,68,2.22,5324
2025-05-23,HFB14,3046,445,14,Cooking,2025-05-23,445,2980.000000000,10411.054416000,829,1.72,5324
2025-05-23,HFB11,3776,445,11,Bed and bath textiles,2025-05-23,445,1642.000000000,16128.777974400,529,1.8,5324
2025-05-23,HFB09,2991,445,09,Children's IKEA,2025-05-23,445,934.000000000,7170.093504000,343,7.46,5324
2025-05-23,HFB02,2745,445,02,Store and organise furniture,2025-05-23,445,632.000000000,14551.517612800,150,4.0,5324
2025-05-23,HFB08,1863,445,08,Dining,2025-05-23,445,101.000000000,5982.068870400,34,2.53,5324
2025-05-23,HFB12,3581,445,12,Home textiles,2025-05-23,445,1344.000000000,11003.548385760,353,2.17,5324
2025-05-23,HFB16,2805,445,16,Decoration,2025-05-23,445,3417.000000000,14818.047596800,869,4.2,5324
2025-05-23,HFB13,3660,445,13,Rugs,2025-05-23,445,263.000000000,6044.186377600,190,1.43,5324
2025-05-23,HFB18,3880,445,18,Home organisation,2025-05-23,445,3486.000000000,10010.822505600,1098,2.97,5324
2025-05-23,HFB01,2900,445,01,Living room seating,2025-05-23,445,93.000000000,8253.617993600,58,5.78,5324
2025-05-23,HFB05,1946,445,05,Beds & Mattresses,2025-05-23,445,163.000000000,16387.373957920,85,4.79,5324
2025-05-23,HFB04,2446,445,04,Bedroom furniture,2025-05-23,445,1015.000000000,20664.375513600,181,5.33,5324
2025-05-23,HFB07,1979,445,07,Kitchen,2025-05-23,445,1488.560000000,36285.298262920,208,7.75,5324
2025-05-23,HFB15,3222,445,15,Eating,2025-05-23,445,4604.000000000,11624.421244800,702,1.61,5324
2025-05-23,HFB10,3806,445,10,Lighting & Home electronics,2025-05-23,445,1163.000000000,13434.713286400,402,2.63,5324
2025-05-23,HFB06,3855,445,06,Bathroom & Water,2025-05-23,445,622.000000000,11224.699091200,361,1.82,5324
2025-05-24,HFB08,4640,445,08,Dining,2025-05-24,445,205.000000000,10031.067132800,68,2.75,8472
2025-05-24,HFB02,5524,445,02,Store and organise furniture,2025-05-24,445,1113.000000000,24437.740992000,265,5.39,8472
2025-05-24,HFB10,6629,445,10,Lighting & Home electronics,2025-05-24,445,2031.000000000,20166.790977760,744,3.51,8472
2025-05-24,HFB09,5178,445,09,Children's IKEA,2025-05-24,445,1719.000000000,15135.953784000,628,9.07,8472
2025-05-24,HFB11,6419,445,11,Bed and bath textiles,2025-05-24,445,2803.000000000,29588.352828160,943,2.33,8472
2025-05-24,HFB03,4464,445,03,Workspaces,2025-05-24,445,229.000000000,8942.121015520,115,2.23,8472
2025-05-24,HFB14,5215,445,14,Cooking,2025-05-24,445,5641.000000000,20135.670325120,1515,2.55,8472
2025-05-24,HFB16,4263,445,16,Decoration,2025-05-24,445,5628.000000000,26023.958508800,1548,4.33,8472
2025-05-24,HFB04,4491,445,04,Bedroom furniture,2025-05-24,445,2054.000000000,41679.682172800,361,4.82,8472
2025-05-24,HFB07,4625,445,07,Kitchen,2025-05-24,445,967.690000000,14393.923567240,311,6.9,8472
2025-05-24,HFB05,4485,445,05,Beds & Mattresses,2025-05-24,445,338.000000000,31867.238808160,163,4.03,8472
2025-05-24,HFB15,5616,445,15,Eating,2025-05-24,445,5836.000000000,16356.941476960,1195,2.1,8472
2025-05-24,HFB12,6258,445,12,Home textiles,2025-05-24,445,2123.000000000,18463.100006400,604,2.66,8472
2025-05-24,HFB06,6744,445,06,Bathroom & Water,2025-05-24,445,1080.000000000,14159.525556960,606,2.54,8472
2025-05-24,HFB01,5723,445,01,Living room seating,2025-05-24,445,273.000000000,23224.738275200,122,6.47,8472
2025-05-24,HFB13,6582,445,13,Rugs,2025-05-24,445,422.000000000,11486.422796800,296,2.44,8472
2025-05-24,HFB18,6640,445,18,Home organisation,2025-05-24,445,6296.000000000,17479.895655040,1866,3.97,8472
2025-05-25,HFB04,5399,445,04,Bedroom furniture,2025-05-25,445,1717.000000000,32829.430256000,328,5.63,9921
2025-05-25,HFB13,7178,445,13,Rugs,2025-05-25,445,459.000000000,12300.930417440,328,1.75,9921
2025-05-25,HFB11,7238,445,11,Bed and bath textiles,2025-05-25,445,2764.000000000,28008.368908800,930,2.0,9921
2025-05-25,HFB12,6956,445,12,Home textiles,2025-05-25,445,2218.000000000,18783.372921600,609,2.31,9921
2025-05-25,HFB01,6176,445,01,Living room seating,2025-05-25,445,178.000000000,16756.434240000,101,6.52,9921
2025-05-25,HFB16,5229,445,16,Decoration,2025-05-25,445,5054.000000000,23648.273353600,1466,3.98,9921
2025-05-25,HFB06,7655,445,06,Bathroom & Water,2025-05-25,445,1056.000000000,13769.550681600,591,2.19,9921
2025-05-25,HFB03,4980,445,03,Workspaces,2025-05-25,445,202.000000000,8566.899958400,116,2.48,9921
2025-05-25,HFB05,5117,445,05,Beds & Mattresses,2025-05-25,445,239.000000000,19890.564691200,118,4.2,9921
2025-05-25,HFB15,6461,445,15,Eating,2025-05-25,445,5836.000000000,16022.821382400,1140,1.74,9921
2025-05-25,HFB09,6045,445,09,Children's IKEA,2025-05-25,445,1548.000000000,12251.130819200,617,9.53,9921
2025-05-25,HFB02,6197,445,02,Store and organise furniture,2025-05-25,445,1083.000000000,22185.125692800,255,5.08,9921
2025-05-25,HFB18,7438,445,18,Home organisation,2025-05-25,445,6189.000000000,17717.981209600,1906,2.95,9921
2025-05-25,HFB08,5230,445,08,Dining,2025-05-25,445,140.000000000,9349.012534400,55,2.98,9921
2025-05-25,HFB10,7316,445,10,Lighting & Home electronics,2025-05-25,445,2051.000000000,20474.527516800,693,2.96,9921
2025-05-25,HFB14,5587,445,14,Cooking,2025-05-25,445,5434.000000000,19285.993126400,1483,2.14,9921
2025-05-25,HFB07,5248,445,07,Kitchen,2025-05-25,445,1518.150000000,33072.433143120,299,8.0,9921
2025-05-26,HFB03,2295,445,03,Workspaces,2025-05-26,445,121.000000000,5090.941161600,61,2.6,4848
2025-05-26,HFB02,2851,445,02,Store and organise furniture,2025-05-26,445,534.000000000,11950.519952000,127,5.24,4848
2025-05-26,HFB13,3515,445,13,Rugs,2025-05-26,445,209.000000000,6156.478518400,140,2.11,4848
2025-05-26,HFB14,2584,445,14,Cooking,2025-05-26,445,2416.000000000,9000.266060800,727,1.94,4848
2025-05-26,HFB01,2900,445,01,Living room seating,2025-05-26,445,112.000000000,9787.330560000,63,5.86,4848
2025-05-26,HFB05,2323,445,05,Beds & Mattresses,2025-05-26,445,208.000000000,18746.233497600,90,3.79,4848
2025-05-26,HFB15,2948,445,15,Eating,2025-05-26,445,3459.000000000,9685.961779200,598,1.84,4848
2025-05-26,HFB09,2782,445,09,Children's IKEA,2025-05-26,445,830.000000000,6146.938784000,297,7.36,4848
2025-05-26,HFB06,3549,445,06,Bathroom & Water,2025-05-26,445,558.000000000,9889.281920000,321,1.88,4848
2025-05-26,HFB11,3416,445,11,Bed and bath textiles,2025-05-26,445,1503.000000000,12692.434563200,474,1.79,4848
